BROWN, THOMAS CRAIG:RODL, VOJTECH
BROWN, WILLIAM GORDON:HARARY, FRANK*
BROWN, WILLIAM GORDON:MOON, JOHN WESLEY
BROWN, WILLIAM GORDON:SIMONOVITS, MIKLOS
BROWN, WILLIAM GORDON:SOS, VERA TURAN
BROWN, WILLIAM GORDON:TUTTE, WILLIAM THOMAS*
BUCK, ROBERT CREIGHTON*:POLLARD, HARRY*
BUKOR, JOZEF:SALAT, TIBOR*
BUKOR, JOZEF:TOTH, JANOS T.
BURR, STEFAN ANDRUS:DUKE, RICHARD ALTER*
BURR, STEFAN ANDRUS:FAUDREE, RALPH JASPER, JR.*
BURR, STEFAN ANDRUS:FRANKL, PETER
BURR, STEFAN ANDRUS:GOULD, RONALD JAMES
BURR, STEFAN ANDRUS:GRAHAM, RONALD LEWIS*
BURR, STEFAN ANDRUS:GRUNBAUM, BRANKO*
BURR, STEFAN ANDRUS:GYARFAS, ANDRAS
BURR, STEFAN ANDRUS:HARARY, FRANK*
BURR, STEFAN ANDRUS:JACOBSON, MICHAEL SCOTT
BURR, STEFAN ANDRUS:LI, WEN-CHING WINNIE
BURR, STEFAN ANDRUS:LOVASZ, LASZLO
BURR, STEFAN ANDRUS:NESETRIL, JAROSLAV
BURR, STEFAN ANDRUS:RODL, VOJTECH
BURR, STEFAN ANDRUS:ROUSSEAU, CECIL CLYDE, JR.*
BURR, STEFAN ANDRUS:SCHELP, RICHARD HERBERT*
BURR, STEFAN ANDRUS:SOS, VERA TURAN
BURR, STEFAN ANDRUS:SPENCER, JOEL HAROLD
BUTLER, STEVEN KAY:CHUNG, FAN RONG KING (GRAHAM)
BUTLER, STEVEN KAY:DIACONIS, PERSI WARREN
BUTLER, STEVEN KAY:GRAHAM, RONALD LEWIS*
CACCETTA, LOUIS:ORDMAN, EDWARD THORNE
CACCETTA, LOUIS:PULLMAN, NORMAN JAY*
CACCETTA, LOUIS:VIJAYAN, KAIPILLIL
CALKIN, NEIL JAMES:CAMERON, PETER JEPHSON
CALKIN, NEIL JAMES:CANFIELD, EARL RODNEY
CALKIN, NEIL JAMES:GRANVILLE, ANDREW JAMES
CALKIN, NEIL JAMES:MCKAY, BRENDAN DAMIEN
CALKIN, NEIL JAMES:TOVEY, CRAIG AARON
CAMERON, PETER JEPHSON:DAYKIN, DAVID E.*
CAMERON, PETER JEPHSON:DEZA, MICHEL-MARIE*
CAMERON, PETER JEPHSON:DRAKE, DAVID ALLYN
CAMERON, PETER JEPHSON:FON-DER-FLAASS, DMITRII GERMANOVICH*
CAMERON, PETER JEPHSON:FRANKL, PETER
CAMERON, PETER JEPHSON:NESETRIL, JAROSLAV
CAMERON, PETER JEPHSON:ODLYZKO, ANDREW MICHAEL
CAMERON, PETER JEPHSON:PALFY, PETER PAL
CAMERON, PETER JEPHSON:RICHMOND, LAWRENCE BRUCE
CAMERON, PETER JEPHSON:SINGHI, NAVIN MADHAVPRASAD
CAMERON, PETER JEPHSON:VAN LINT, JACOBUS HENDRICUS*
CAMERON, PETER JEPHSON:WORMALD, NICHOLAS CHARLES
CANFIELD, EARL RODNEY:GRANVILLE, ANDREW JAMES
CANFIELD, EARL RODNEY:JANSON, SVANTE
CANFIELD, EARL RODNEY:MAULDIN, RICHARD DANIEL
CANFIELD, EARL RODNEY:MCKAY, BRENDAN DAMIEN
CANFIELD, EARL RODNEY:POMERANCE, CARL BERNARD
CANFIELD, EARL RODNEY:RICHMOND, LAWRENCE BRUCE
CANFIELD, EARL RODNEY:ROBINSON, ROBERT WILLIAM
CANFIELD, EARL RODNEY:WORMALD, NICHOLAS CHARLES
CARROLL, FRANCIS WILLIAM:PIRANIAN, GEORGE*
CATER, FRANK SYDNEY:GALVIN, FREDERICK WILLIAM
CATES, MARSHALL LOUIS:HINDMAN, NEIL BRUCE
CATES, MARSHALL LOUIS:ROTHSCHILD, BRUCE LEE
CATLIN, PAUL ALLEN*:HOBBS, ARTHUR MARMADUKE
CATLIN, PAUL ALLEN*:PALMER, EDGAR MILAN*
CHALK, JOHN HENRY HOLLOWAY*:ROGERS, CLAUDE AMBROSE*
CHARTRAND, GARY THEODORE:CHUNG, FAN RONG KING (GRAHAM)
CHARTRAND, GARY THEODORE:GODDARD, WAYNE DEAN
